Sound,32.96,4,7B-3C-5A-BA-0D-8B
Humidity,10.01,7,59-C1-CC-81-E7-70
Proximity,32.05,1,B1-83-47-FE-05-42
Proximity,73.29,1,43-79-71-E7-99-17
Light,48.54,2,D2-64-75-D3-BE-1E
Pressure,70.65,3,99-63-14-D2-79-C8
Humidity,17.15,4,90-B6-89-B9-72-CA
Temperature,12.59,1,75-AC-34-9B-57-67
Sound,77.68,4,0A-EE-0C-C9-0E-47
Light,18.17,8,43-97-FC-7F-A3-F0
Humidity,37.41,3,16-60-20-D1-C0-E3
Proximity,86.94,8,B6-FE-D3-F8-F1-29
Temperature,30.71,1,0A-5C-AF-2C-25-37
Proximity,12.25,8,F3-FE-C8-D0-80-54
Temperature,75.2,9,39-11-EA-FB-36-C6
Light,76.27,2,FD-77-8A-9A-09-A3
Proximity,57.96,9,F5-6E-D4-B5-2F-1B
Light,41.41,1,94-35-9A-46-5F-0B
Sound,71.23,10,CE-B7-7B-13-44-67
Temperature,57.45,9,92-B2-8A-54-A2-B8
Pressure,90.59,7,5A-7E-BF-49-A3-A8
Sound,67.7,9,FC-D4-87-52-1F-52
Pressure,59.44,2,8C-83-40-92-91-9B
Pressure,58.49,8,51-FD-3B-85-DE-3D
Light,89.58,9,12-FF-5A-6D-61-18
Light,94.11,3,0D-19-E5-D4-67-EE
Pressure,85.3,5,1A-50-E3-57-C7-F0
Sound,59.24,2,37-23-C7-BC-4A-8B
Humidity,87.14,7,8F-E7-01-E4-04-45
Light,74.07,4,93-35-7B-5F-4D-6E
Proximity,96.93,8,0A-CE-3A-5A-4D-AA
Light,32.99,1,B8-FA-C9-59-A3-D5
Light,49.09,2,40-8B-C5-EB-D4-73
Light,71.35,3,5D-AB-87-79-FD-66
Light,12.6,9,CA-8C-1F-A2-76-C4
Light,90.01,3,91-4F-45-6E-F5-C9
Sound,18.97,1,FB-CB-C1-C7-E2-A2
Pressure,75.32,4,3C-F7-5E-BA-B1-7F
Pressure,30.3,1,0E-0E-56-04-10-69
Sound,87.35,10,98-1A-55-13-51-04
Temperature,90.48,9,E5-64-6D-7B-9C-63
Humidity,13.21,5,BA-35-17-5A-9D-92
Temperature,69.93,2,78-45-C7-57-D6-AC
Light,87.04,9,94-6C-08-63-E9-41
Humidity,26.95,1,B1-FE-21-6E-36-D7
Sound,73.96,5,31-CB-0A-9D-A2-A1
Light,19.6,1,12-1D-D2-7B-F5-04
Humidity,67.69,8,79-5F-9E-7E-45-41
Proximity,12.74,8,06-1F-E1-D6-6C-ED
Humidity,23.98,10,44-F8-DE-63-78-56
Sound,69.28,2,3B-7B-EA-61-BC-89
Proximity,93.76,4,62-9C-8C-A3-E8-CC
Humidity,21.69,8,76-76-BE-38-DA-F0
Pressure,55.21,9,FC-0D-CD-D2-B6-A0
Proximity,53.11,6,26-79-BA-BE-FC-67
Proximity,57.44,9,C4-B1-14-31-AF-F5
Light,16.77,3,98-56-15-70-AD-C0
Humidity,28.54,2,D4-3D-B2-44-46-FC
Humidity,38.77,10,78-C2-AF-47-51-3D
Proximity,85.65,4,2A-78-93-8D-7F-66
Pressure,23.23,10,65-24-C7-43-46-00
Proximity,13.49,3,17-BF-F6-83-28-14
Light,70.71,10,F0-52-BB-22-1B-20
Humidity,18.01,7,89-6A-16-7C-0E-D5
Temperature,37.76,8,75-69-D1-6D-B8-9A
Temperature,93.55,8,30-F8-F9-D6-7C-EC
Temperature,45.97,5,C2-BB-3D-5E-C1-F9
Proximity,57.52,8,14-07-37-C2-54-DA
Temperature,70.52,4,5A-F4-67-11-E4-80
Proximity,95.19,9,C2-3C-0E-5E-FC-0E
Proximity,83.42,1,FC-0A-FA-46-21-B4
Pressure,46.75,5,C4-B5-9E-A9-8A-FC
Pressure,80.68,4,7A-1A-9C-1E-4B-36
Humidity,42.65,1,5B-3A-CC-BA-E2-A7
Pressure,65.3,10,0B-85-82-0E-88-73
Pressure,44.16,8,07-73-8F-97-4B-B5
Humidity,18.29,10,29-28-5F-65-16-F0
Sound,92.0,4,13-A4-8C-3F-C9-AB
Pressure,77.53,2,C4-8B-2C-D9-92-ED
Light,42.37,5,CE-CC-74-2F-CE-2D
Pressure,50.72,5,85-D6-DC-02-E4-AD
Sound,59.59,5,00-5C-5A-83-06-87
Sound,11.94,7,64-6B-BE-A3-44-90
Temperature,14.17,1,96-B3-BC-3B-A8-BC
Pressure,97.32,9,E1-5E-A3-74-38-D3
Temperature,58.6,1,3C-F6-EE-6D-AD-6D
Temperature,70.36,7,98-BE-AC-B0-1D-36
Proximity,10.11,5,5A-D6-5A-C4-61-2C
Proximity,20.65,5,53-41-B1-9C-1C-E8
Temperature,70.02,4,ED-04-7D-F7-71-5A
Sound,46.07,5,7F-7C-28-55-CD-99
Proximity,14.11,10,6B-C9-CE-9A-31-B6
Sound,28.44,5,89-08-3F-F1-95-16
Light,49.35,4,00-CF-FB-F9-AD-5C
Temperature,65.69,9,98-1C-A3-60-FF-E4
Proximity,85.75,4,CD-A5-6B-59-66-AE
Light,96.6,5,60-75-6D-1A-48-BD
Light,96.63,1,0F-B7-3E-18-E5-66
Temperature,37.2,7,4B-EA-DF-83-86-8F
Temperature,58.52,1,2C-76-0F-AC-0F-2E
Light,85.22,5,05-15-CD-0C-81-0C
Proximity,33.71,3,4F-FC-38-BA-4A-42
Light,80.8,5,9B-CE-C9-53-30-4A
Proximity,23.15,1,EC-C5-0E-61-06-F6
Humidity,47.83,6,E5-B4-40-DC-09-4F
Humidity,54.91,7,61-AA-3F-7F-64-99
Light,84.78,8,93-1A-FD-E6-A4-7C
Light,34.87,6,28-DD-4B-BC-68-0D
Pressure,45.09,6,BF-82-6D-28-55-99
Humidity,11.13,4,AA-05-1B-20-60-67
Humidity,80.24,3,55-09-D7-9D-35-A1
Sound,40.63,5,11-07-DA-20-21-D8
Proximity,65.19,1,3A-07-2B-78-2E-22
Sound,90.84,7,36-FE-FF-EB-43-0E
Light,42.58,9,2F-FC-65-B5-63-DB
Light,43.8,9,3F-90-C0-4F-27-2A
Light,70.47,2,3D-48-E6-9A-3F-FC
Light,14.92,1,85-72-35-86-A6-3C
Pressure,73.65,5,C2-6D-3F-28-8B-E0
Temperature,76.55,5,86-A7-DE-D4-42-C1
Proximity,88.67,3,05-96-01-B5-0E-22
Light,87.47,4,64-2E-2B-84-D3-41
Light,61.04,10,A6-79-8D-D4-F3-4B
Temperature,20.21,10,13-DA-31-4E-B1-FD
Proximity,87.94,2,25-3C-94-65-18-1A
Temperature,75.54,4,0C-EE-4A-E8-0C-CA
Sound,54.04,7,79-3B-7D-DA-63-0F
Humidity,63.57,10,C4-6E-B2-CD-72-11
Temperature,57.55,3,FD-BF-51-60-F0-7D
Light,24.2,6,34-D7-E6-DB-DB-75
Sound,37.39,9,AF-F3-FD-F4-82-6F
Light,37.3,7,BF-AE-25-5E-7D-2F
Sound,43.56,7,57-3A-CC-DC-34-AE
Light,28.88,7,4E-55-09-0B-7A-EC
Pressure,83.1,9,F3-32-59-42-78-E3
Temperature,89.8,1,DB-0F-B6-5B-92-A1
Proximity,15.47,9,7C-CC-A8-D1-8A-A1
Humidity,65.69,4,38-03-9C-59-5E-F5
Humidity,43.0,7,BC-8D-EA-35-37-31
Sound,71.58,4,D6-85-6C-07-45-3D
Proximity,88.08,1,CE-50-76-F0-6F-A6
Sound,86.55,4,94-FD-9C-2C-F9-4B
Sound,13.1,10,5F-05-90-2B-81-1B
Temperature,31.39,6,DE-12-F9-9F-E1-6E
Pressure,36.04,8,01-71-82-B5-25-BF
Temperature,61.5,7,AB-1C-9A-7C-48-9F
Humidity,46.14,4,9C-5D-C4-C1-2A-F2
Light,41.04,2,A2-11-DB-E7-A1-9C
Temperature,82.02,10,3D-B1-5B-48-BD-B7
Light,40.79,2,8F-36-E8-FB-04-4F
Humidity,93.49,2,31-F3-A7-31-D5-07
Temperature,28.64,5,FF-EB-33-24-77-6E
Light,18.36,8,7D-D8-4F-CC-EB-75
Sound,55.31,8,D7-28-87-57-8E-51
Proximity,37.16,6,C9-79-D4-3C-8D-B9
Temperature,37.62,6,32-ED-C1-53-A8-1A
Sound,16.18,5,60-43-DB-AF-7D-54
Light,42.55,10,5B-77-E1-80-B8-01
Humidity,49.47,7,B1-83-E0-0C-E9-99
Sound,74.06,6,4B-F7-40-C4-D4-AA
Pressure,33.74,1,03-37-13-91-F1-E2
Pressure,33.94,8,5D-92-20-FB-24-A9
Sound,57.16,6,CD-F7-97-6C-C2-74
Light,54.45,4,8C-0B-93-C1-B3-4C
Pressure,34.47,8,0B-AA-98-2E-EE-E2
Light,52.82,2,B8-6F-CF-CA-20-E3
Temperature,77.3,6,83-97-17-C3-3D-BD
Temperature,37.18,1,87-ED-1F-AE-ED-77
Light,80.62,7,A8-04-77-76-F8-E5
Light,75.7,2,AA-F6-5A-CA-D9-ED
Sound,28.01,4,03-97-21-89-DC-AC
Sound,33.7,3,85-F7-46-F5-9C-46
Light,89.68,7,E2-5C-56-9B-C8-61
Temperature,16.04,5,7C-31-07-AE-D9-EC
Pressure,87.95,5,CB-D8-5F-95-16-4A
Temperature,69.81,9,6B-02-14-E3-85-AA
Pressure,69.44,9,AC-68-A9-53-ED-2C
Light,73.83,2,F2-BD-60-2F-8A-D3
Proximity,67.73,8,E7-B7-B4-D2-77-81
Proximity,37.03,5,F3-DA-62-7A-F1-6B
Pressure,31.87,9,D9-5A-CD-DA-6A-C0
Pressure,34.68,6,DB-15-CF-7F-27-0E
Humidity,61.7,6,24-95-63-11-07-D4
Pressure,48.63,9,76-68-F7-63-7E-E4
Proximity,82.1,4,47-E8-97-3F-92-67
Humidity,84.72,5,46-4A-24-3C-59-68
Light,83.98,5,24-D5-66-76-7D-62
Pressure,99.79,8,E8-0E-32-82-01-19
Light,80.86,4,14-61-06-F8-AB-E4
Light,60.31,3,AC-F8-22-D3-72-EF
Sound,71.75,5,2E-BB-41-2D-6A-E7
Light,63.73,3,1E-8E-3F-61-27-5E
Sound,89.56,8,18-08-F0-7F-0C-35
Proximity,64.53,2,23-D3-25-61-D3-07
Sound,39.64,10,00-3F-B4-03-D6-58
Temperature,79.34,8,E2-44-47-AA-99-C5
Sound,18.69,10,F4-0E-07-C6-90-91
Light,48.74,10,1D-CC-6C-02-5E-1C
Sound,33.64,9,75-36-BF-B1-9D-BF
Proximity,66.49,3,1A-B7-F3-58-C4-31
Pressure,11.26,5,46-67-68-AC-21-45
Temperature,81.1,5,E6-0D-C4-43-8B-8C
Humidity,31.62,2,D2-BC-B4-24-0A-E1
Temperature,87.22,8,D7-BA-F5-A4-A3-EA
Sound,33.21,3,A8-78-CA-F5-B1-65
Sound,76.65,2,28-0A-01-6D-65-86
Light,14.85,4,98-C6-D8-10-84-9F
Proximity,70.06,1,80-02-1D-25-23-EB
Light,75.59,6,98-D1-AB-EC-9E-B9
Proximity,94.6,6,1A-32-91-24-5C-21
Light,45.64,5,2D-AF-98-30-D6-83
Proximity,46.01,5,44-5A-D1-1E-A5-71
Pressure,30.05,10,68-6C-05-FF-2C-3A
Pressure,63.33,4,3D-32-B3-BB-85-C6
Sound,25.72,3,60-A0-F4-5F-8B-51
Proximity,22.95,7,1E-18-9C-13-9D-52
Pressure,87.13,6,B0-7C-AE-A7-DA-19
Sound,94.96,4,E1-3D-58-A4-3D-E5
Sound,57.17,3,AD-04-FC-73-63-7F
Light,54.78,5,22-7B-C8-BF-01-DC
Humidity,23.35,1,27-C7-92-0E-36-82
Light,79.27,2,17-A3-87-B1-92-FF
Pressure,94.92,2,1B-70-20-59-16-3D
Temperature,67.47,5,A9-E6-E9-2A-5B-FA
Proximity,56.65,8,9D-F8-C2-69-20-63
Sound,45.25,4,65-E5-9C-47-4F-1F
Pressure,46.31,7,D6-41-9A-A5-0F-37
Light,82.14,9,4C-D8-A7-19-AE-23
Pressure,82.79,5,F5-E3-CB-CE-66-07
Proximity,88.85,4,BF-B0-1D-F9-B6-03
Proximity,14.15,1,21-79-C3-C2-9D-C0
Humidity,99.38,2,70-3B-79-38-E0-7A
Sound,82.08,6,A1-49-DE-55-3F-C0
Temperature,75.24,7,81-88-C6-44-FA-3A
Pressure,31.18,4,E7-73-98-61-15-FF
Temperature,49.99,3,C5-44-21-BE-E0-17
Humidity,73.95,8,F1-96-28-0F-89-0E
Humidity,96.27,2,FC-5F-12-9D-D9-B7
Temperature,55.78,4,44-24-7E-7F-3E-32
Proximity,17.38,6,12-5F-34-F3-B0-D2
Sound,33.69,1,E8-8E-0D-95-7A-4C
Proximity,47.54,2,B7-09-8B-D5-1A-9C
Light,63.42,1,D7-E1-7E-DE-D1-76
Proximity,86.24,7,35-5D-B3-FB-22-C8
Proximity,38.13,10,48-B6-32-38-49-6B
Light,39.84,5,93-1E-E7-71-A5-09
Pressure,50.8,10,84-B8-ED-E5-A8-2D
Proximity,50.0,5,21-C3-0C-A4-CB-B8
Proximity,23.45,1,01-CE-2C-A2-F1-52
Temperature,82.87,1,81-D5-C2-43-77-E7
Proximity,42.35,7,29-DF-20-56-30-2A
Humidity,63.6,5,AA-E0-31-C0-C5-44
Temperature,66.13,10,41-CA-91-53-A8-BF
Humidity,30.74,5,BA-D5-A1-F3-81-2E
Temperature,94.19,3,79-E1-4D-27-77-B7
Humidity,69.28,3,89-8C-86-C9-AD-E7
Temperature,37.46,3,1C-67-EF-13-53-A9
Humidity,33.43,3,A7-71-29-3A-32-11
Proximity,22.32,2,49-12-37-AD-C8-F1
Temperature,72.91,2,6F-70-6F-3D-54-36
Pressure,31.35,5,22-C7-CD-F0-37-90
Humidity,88.02,5,A8-37-D0-A0-4B-95
Pressure,97.21,3,67-0B-5A-99-88-FF
Temperature,28.92,1,72-EC-F8-CB-A6-CC
Temperature,90.98,5,4C-B4-A0-77-0D-10
Humidity,15.18,10,5C-AD-F4-F1-50-5C
Light,59.3,10,03-AA-0C-B1-91-81
Proximity,90.4,4,A9-6C-69-66-C4-72
Light,95.49,1,F5-B7-3B-BB-A8-65
Humidity,84.6,6,E6-6D-07-6D-24-8D
Light,45.12,4,BF-BF-EA-3A-14-73
Temperature,85.81,1,DB-5E-32-FB-0C-6D
Pressure,18.25,10,81-2A-F2-E2-C2-B2
Humidity,48.06,8,71-05-DA-AE-6E-1F
Pressure,58.23,6,DA-7B-43-11-63-E0
Sound,83.92,8,6F-ED-F9-97-CB-06
Proximity,64.66,8,7C-04-54-FA-7D-05
Humidity,58.37,9,0D-5D-D8-C6-AD-0D
Proximity,20.9,4,B5-9B-D8-AD-00-6A
Sound,97.8,4,21-69-08-AB-FF-45
Light,59.05,6,3F-4C-16-4A-EC-1C
Temperature,97.15,4,E2-9C-91-AE-18-00
Sound,83.82,2,56-5A-E1-6F-1D-43
Sound,28.07,3,5F-2D-77-8F-76-D5
Light,61.4,4,78-3E-AE-4A-18-55
Light,39.77,10,F5-D7-16-7F-89-72
Temperature,58.58,4,D7-84-4C-33-41-58
Pressure,39.25,8,89-54-50-8D-58-1D
Light,94.19,4,44-B3-BF-E3-23-BA
Proximity,84.95,8,DA-78-8F-4D-84-0F
Temperature,18.99,3,AE-4E-6E-2D-D9-47
Pressure,63.79,2,8F-12-41-4A-BE-85
Humidity,60.31,2,AF-05-AC-D0-1A-EC
Proximity,94.52,7,F9-50-8B-8E-6D-35
Proximity,76.52,9,A0-C6-61-9A-CB-6E
Temperature,59.49,1,4F-E3-D2-47-C4-5A
Sound,77.37,10,7D-FE-1D-F1-29-9F
Proximity,32.84,7,B1-83-D3-E2-85-8E
Proximity,88.5,2,6C-0E-53-DE-1C-82
Sound,94.08,2,34-07-3B-7C-09-C7
Pressure,41.12,7,9B-29-43-82-4A-26
Light,22.52,6,CB-9D-40-C1-C1-C3
Temperature,41.18,4,05-7F-BA-A4-A8-69
Light,80.48,10,60-7E-E9-92-2F-38
Sound,38.73,10,93-36-34-98-E6-F3
Humidity,25.38,9,32-0C-5A-7F-EF-09
Pressure,20.1,7,E5-E2-87-24-85-9C
Proximity,79.19,7,CB-D0-94-DA-FC-97
Light,39.31,7,80-49-C1-1B-5C-08
Humidity,20.19,2,95-72-2F-A1-9A-D4
Pressure,20.4,5,4B-B4-96-A3-C9-2B
Temperature,45.33,7,D4-EF-93-61-05-FD
Proximity,45.14,6,D2-6A-76-53-5B-AE
Temperature,11.57,3,6A-2B-CC-C1-A6-25
Humidity,16.16,4,E9-CB-F3-26-96-A5
Light,87.51,9,FE-D5-7E-CF-22-0A
Pressure,21.66,8,BC-54-E0-93-67-14
Proximity,41.56,10,4B-7B-ED-1C-1E-5B
Sound,52.48,10,F1-E8-A9-EF-1D-2B
Sound,30.04,10,20-2D-EB-8C-81-36
Pressure,50.24,7,99-84-31-D5-0C-C0
Light,90.3,5,A2-51-DB-24-B0-80
Light,59.77,4,C1-BC-80-B7-5A-D9
Humidity,10.12,7,61-39-E9-3A-C5-7C
Light,83.62,4,EB-09-FB-D4-75-33
Proximity,68.7,2,D7-20-4B-4C-09-2D
Sound,22.56,9,55-A8-06-D3-96-A1
Humidity,76.44,5,E2-C8-C1-1C-1A-92
Proximity,47.55,2,EA-CF-35-F9-25-D7
Proximity,50.58,10,D3-60-CD-95-76-D4
Humidity,34.76,5,F5-8D-58-4F-F7-A8
Pressure,10.25,8,D4-C6-B6-38-17-F9
Humidity,96.78,9,11-B4-AE-28-38-69
Proximity,37.58,5,54-D4-22-50-48-10
Sound,20.08,7,7D-83-CF-8D-45-39
Pressure,82.09,4,43-10-46-38-1C-10
Humidity,77.93,9,7E-E2-32-96-3E-FE
Pressure,45.2,7,BC-25-D4-E9-71-69
Proximity,71.08,6,9F-DE-1B-56-04-17
Humidity,94.4,8,07-DD-5C-F6-2C-2A
Proximity,78.0,7,E8-A6-84-AD-FD-D7
Sound,66.43,2,B6-B1-73-C2-B1-AC
Pressure,86.93,1,75-5F-DC-C7-2B-9F
Temperature,29.41,6,03-A8-2F-90-E0-76
Proximity,97.14,10,7C-DF-CF-62-6B-C0
Sound,31.33,6,18-7B-52-4F-87-91
Proximity,20.47,7,A7-03-82-6C-54-B5
Temperature,66.28,6,12-4A-E2-98-34-A6
Temperature,20.31,2,55-C2-B1-B4-35-30
Temperature,43.0,6,45-4E-60-39-2E-0B
Sound,57.62,4,31-14-D6-47-E6-B1
Humidity,90.32,8,14-25-51-6D-D4-B8
Humidity,89.82,9,34-F1-A5-C8-62-30
Sound,73.4,2,D8-C4-ED-C2-EC-8E
Temperature,35.41,2,21-63-A1-7B-C8-43
Pressure,33.77,4,24-D3-4B-01-7D-56
Proximity,63.9,10,FF-31-9B-FA-D1-7F
Humidity,77.5,3,F6-7B-2F-C4-34-1B
Proximity,38.23,8,70-3C-34-1F-44-12
Sound,70.23,6,54-A9-76-2D-62-36
Pressure,71.54,2,DC-4D-6C-22-98-6B
Temperature,56.96,9,61-5F-FF-34-C7-0A
Temperature,72.52,9,F3-5A-F9-46-5F-A8
Humidity,11.96,7,1F-FA-B2-33-46-1E
Humidity,41.74,3,15-2C-16-6F-BF-2E
Light,79.67,5,75-66-AC-EF-54-1A
Light,48.32,9,BC-A1-08-10-B1-87
Light,91.44,10,2B-B5-19-09-4F-7A
Humidity,76.35,3,5D-1C-14-4C-3B-BD
Sound,45.24,7,A6-D8-35-69-D9-F3
Light,87.06,2,80-D5-08-BD-12-54
Light,56.9,9,9C-D7-A2-02-D3-0B
Proximity,68.74,5,B0-65-B3-C0-EA-3F
Pressure,89.38,7,C3-0E-41-DB-32-E8
Proximity,63.54,6,88-C5-16-84-A0-1B
Proximity,90.87,2,90-28-A1-5B-38-13
Temperature,89.2,8,59-D2-31-4D-53-FC
Humidity,39.7,2,E2-BB-DA-F3-DF-0A
Temperature,67.77,6,23-6E-C1-72-99-C4
Pressure,66.14,2,75-F2-F9-04-C8-92
Sound,23.65,3,BC-43-E1-C0-38-ED
Pressure,92.65,1,17-A0-59-C1-04-0A
Light,84.3,10,25-4F-60-FE-98-8C
Sound,11.85,5,1A-77-F4-9F-21-FF
Pressure,59.31,10,2F-7D-58-CF-79-89
Sound,18.39,3,E0-8C-75-87-15-CE
Light,11.73,6,1D-D4-DF-2E-E2-0D
Humidity,48.0,10,6A-67-7E-2F-49-58
Pressure,43.42,6,A4-C7-7A-F1-4D-78
Light,53.16,2,B2-54-C1-1E-19-D3
Proximity,88.37,3,53-F4-10-98-5B-5C
Pressure,21.53,3,42-CF-BC-F4-14-75
Sound,43.94,5,CB-B3-61-3D-42-AF
Pressure,21.13,10,A3-C4-42-DA-69-78
Temperature,32.5,5,4B-51-E7-17-85-5B
Pressure,48.34,5,A0-52-F4-23-D5-31
Temperature,62.75,3,46-ED-86-AF-07-A2
Sound,68.37,10,D6-6B-0B-12-86-93
Humidity,10.75,4,6B-C1-FD-65-46-01
Humidity,83.16,8,07-0B-65-47-B4-15
Pressure,44.9,6,BF-3E-6F-88-86-EF
Pressure,48.56,6,B6-13-75-D8-6F-D5
Proximity,76.79,8,B4-F8-5B-03-E0-9D
Light,62.32,4,CB-82-2E-A6-5A-5B
Light,16.04,6,8E-CF-E9-80-CC-18
Proximity,65.38,10,3F-00-47-34-26-5B
Temperature,73.1,8,7E-7D-49-B3-6C-DF
Proximity,36.85,3,92-61-AD-F5-42-DC
Light,31.95,2,F9-42-37-4F-CF-C8
Pressure,38.02,3,03-75-B1-66-43-DF
Sound,30.46,3,68-0B-39-AC-46-FD
Sound,20.56,2,28-6C-25-E5-F3-1F
Proximity,12.2,6,96-B0-9E-39-3F-05
Humidity,75.66,9,76-CE-36-AD-C3-9C
Sound,28.71,1,E6-59-B9-E2-E4-5F
Humidity,32.92,5,22-59-52-29-FA-E6
Temperature,18.38,10,D2-C2-43-EC-D0-F4
Light,55.4,4,88-8D-C7-27-5C-6A
Pressure,24.1,9,9B-38-B7-FC-FC-82
Proximity,72.83,6,D2-01-93-34-D8-59
Sound,16.32,9,D9-27-87-E9-2B-8D
Sound,77.17,5,9A-5F-16-AB-5F-3A
Sound,18.61,10,06-83-EB-67-AA-8B
Light,89.5,6,21-81-87-EB-77-D9
Pressure,90.35,9,C1-BF-14-F2-02-02
Sound,36.09,4,AF-50-D1-E8-9D-6B
Sound,78.33,5,F0-1D-20-DB-04-35
Pressure,13.56,6,8A-26-F5-78-9D-FA
Sound,65.4,10,35-E3-5A-F9-07-00
Light,20.82,4,29-35-8C-06-B0-74
Proximity,54.31,5,DC-E0-8E-3D-06-71
Pressure,30.43,5,1D-57-3C-E4-54-CA
Light,86.43,4,5B-FB-4F-82-9C-E2
Humidity,54.91,1,B2-D2-56-27-56-E3
Sound,55.29,9,07-A2-CD-EB-E8-B8
Humidity,82.44,7,90-EA-7D-9D-A2-AC
Temperature,10.2,8,9D-2F-E4-AD-A3-13
Proximity,20.12,8,88-DC-C0-DE-07-20
Sound,48.68,4,3E-30-68-87-DF-CD
Proximity,67.98,10,32-BD-FB-86-A3-D9
Temperature,90.79,9,A8-BF-A2-00-7B-20
Pressure,20.69,1,A5-F2-8D-2A-34-1C
Pressure,21.09,10,6D-99-4C-11-D6-79
Temperature,78.42,9,C8-5A-55-0F-2F-A7
Sound,72.29,8,9B-87-33-05-B2-F7
Sound,78.97,4,4B-B9-D4-96-08-DD
Light,30.39,1,CE-58-7B-5A-A7-E2
Pressure,53.18,5,BE-84-D0-AF-48-93
Temperature,51.75,1,C1-CF-99-16-F6-1A
Light,76.65,6,BE-10-76-F7-ED-82
Pressure,95.54,8,30-9B-4E-A1-90-8C
Proximity,54.94,2,E4-FD-7E-5D-A8-3B
Proximity,48.6,6,A8-43-4E-4E-F8-35
Light,43.47,8,EC-4B-68-BE-E7-A5
Proximity,28.45,9,75-05-55-2D-04-D7
Sound,37.28,4,68-21-41-2B-64-16
Pressure,12.22,5,10-21-F9-2D-E6-2C
Light,66.8,8,D8-EE-63-25-74-98
Light,81.56,6,54-00-B0-52-09-77
Light,83.28,3,2A-F7-0A-97-5D-4A
Sound,83.91,6,09-67-2E-F7-FF-B3
Temperature,97.44,7,FF-4F-EC-53-B4-CE
Sound,96.38,7,88-1A-7C-E8-C5-74
Sound,99.57,6,00-66-B6-EE-3E-E5
Humidity,45.2,6,A1-32-9F-88-66-58
Sound,78.0,2,73-70-FA-39-53-36
Humidity,26.76,1,74-B4-F9-4B-94-9D
